"url","status","page_type","canonical","incoming_internal_links"
"https://www.searchsarkarinaukri.com/districts/mumbai-city/zp","200","location","https://www.searchsarkarinaukri.com/districts/mumbai-city/zp","49"
"https://www.searchsarkarinaukri.com/districts/mumbai-suburban/banking","200","location","https://www.searchsarkarinaukri.com/districts/mumbai-suburban/banking","49"
"https://www.searchsarkarinaukri.com/districts/mumbai-suburban/education","200","location","https://www.searchsarkarinaukri.com/districts/mumbai-suburban/education","49"
"https://www.searchsarkarinaukri.com/districts/mumbai-suburban/forest","200","location","https://www.searchsarkarinaukri.com/districts/mumbai-suburban/forest","49"
"https://www.searchsarkarinaukri.com/districts/mumbai-suburban/health","200","location","https://www.searchsarkarinaukri.com/districts/mumbai-suburban/health","49"
"https://www.searchsarkarinaukri.com/districts/mumbai-suburban/mpsc","200","location","https://www.searchsarkarinaukri.com/districts/mumbai-suburban/mpsc","49"
"https://www.searchsarkarinaukri.com/districts/mumbai-suburban/police","200","location","https://www.searchsarkarinaukri.com/districts/mumbai-suburban/police","49"
"https://www.searchsarkarinaukri.com/districts/mumbai-suburban/ssc","200","location","https://www.searchsarkarinaukri.com/districts/mumbai-suburban/ssc","49"
"https://www.searchsarkarinaukri.com/districts/mumbai-suburban/talathi","200","location","https://www.searchsarkarinaukri.com/districts/mumbai-suburban/talathi","49"
"https://www.searchsarkarinaukri.com/districts/mumbai-suburban/upsc","200","location","https://www.searchsarkarinaukri.com/districts/mumbai-suburban/upsc","49"
"https://www.searchsarkarinaukri.com/districts/mumbai-suburban/zp","200","location","https://www.searchsarkarinaukri.com/districts/mumbai-suburban/zp","49"
"https://www.searchsarkarinaukri.com/districts/nagpur/banking","200","location","https://www.searchsarkarinaukri.com/districts/nagpur/banking","49"
"https://www.searchsarkarinaukri.com/districts/nagpur/central","200","location","https://www.searchsarkarinaukri.com/districts/nagpur/central","49"
